,Unnamed: 0,clouds,dew_point,dt,feels_like,humidity,pressure,rain,temp,wind_deg,wind_speed(m/s),mean_WindSpeed(m/s),mean_wind_deg,time,id, main, description, icon
191,191,100,294.73,1594558800,302.35,62,1006,{'1h': 0.15},302.52,263,6.45,6.5,270,01/19/1970  10:55:58,500, Rain, light rain, 10d
192,192,100,294.0,1594155600,301.16,70,1007,,299.93,283,4.11,4.0,270,01/19/1970  10:49:15,804, Clouds, overcast clouds, 04n
193,193,100,293.87,1594159200,301.41,70,1007,,299.79,285,3.46,3.5,300,01/19/1970  10:49:19,804, Clouds, overcast clouds, 04n
194,194,100,293.83,1594162800,301.62,71,1007,,299.51,289,2.73,2.5,300,01/19/1970  10:49:22,804, Clouds, overcast clouds, 04n
195,195,100,293.66,1594166400,301.27,72,1007,,299.1,282,2.52,2.5,270,01/19/1970  10:49:26,804, Clouds, overcast clouds, 04n
196,196,99,293.64,1594170000,301.34,72,1008,,299.08,282,2.38,2.5,270,01/19/1970  10:49:30,804, Clouds, overcast clouds, 04d
197,197,99,293.52,1594173600,302.58,64,1008,,300.74,284,2.76,3.0,270,01/19/1970  10:49:33,804, Clouds, overcast clouds, 04d
198,198,95,293.02,1594177200,304.21,55,1008,,302.93,284,3.28,3.5,270,01/19/1970  10:49:37,804, Clouds, overcast clouds, 04d
199,199,95,292.61,1594180800,305.17,48,1009,,304.79,285,4.25,4.5,300,01/19/1970  10:49:40,804, Clouds, overcast clouds, 04d
200,200,97,292.48,1594184400,306.29,44,1009,,306.22,287,4.63,4.5,300,01/19/1970  10:49:44,804, Clouds, overcast clouds, 04d
201,201,97,292.46,1594188000,306.98,41,1009,,307.19,290,4.85,5.0,300,01/19/1970  10:49:48,804, Clouds, overcast clouds, 04d
202,202,100,292.69,1594191600,307.27,40,1008,,307.92,290,5.65,5.5,300,01/19/1970  10:49:51,804, Clouds, overcast clouds, 04d
203,203,100,292.88,1594195200,307.89,40,1007,,308.47,293,5.86,6.0,300,01/19/1970  10:49:55,804, Clouds, overcast clouds, 04d
204,204,100,293.14,1594198800,308.07,41,1006,,308.36,290,5.66,5.5,300,01/19/1970  10:49:58,804, Clouds, overcast clouds, 04d
205,205,100,293.47,1594202400,306.95,43,1005,,307.47,284,5.96,6.0,270,01/19/1970  10:50:02,804, Clouds, overcast clouds, 04d
206,206,100,293.59,1594206000,306.41,46,1005,,306.63,283,5.76,6.0,270,01/19/1970  10:50:06,804, Clouds, overcast clouds, 04d
207,207,100,293.71,1594209600,305.51,50,1005,,305.41,285,5.47,5.5,300,01/19/1970  10:50:09,804, Clouds, overcast clouds, 04d
208,208,100,293.71,1594213200,304.43,54,1007,,304.03,292,5.03,5.0,300,01/19/1970  10:50:13,804, Clouds, overcast clouds, 04d
209,209,100,293.75,1594216800,303.68,57,1008,,302.92,291,4.42,4.5,300,01/19/1970  10:50:16,804, Clouds, overcast clouds, 04n
210,210,100,294.05,1594220400,303.53,62,1008,{'1h': 0.25},301.82,286,3.29,3.5,300,01/19/1970  10:50:20,500, Rain, light rain, 10n
211,211,100,294.15,1594224000,303.09,65,1008,,301.31,282,3.39,3.5,270,01/19/1970  10:50:24,804, Clouds, overcast clouds, 04n
212,212,100,294.27,1594227600,302.95,67,1009,,300.88,280,3.04,3.0,270,01/19/1970  10:50:27,804, Clouds, overcast clouds, 04n
213,213,100,294.19,1594231200,302.53,67,1008,,300.67,284,3.2,3.0,270,01/19/1970  10:50:31,804, Clouds, overcast clouds, 04n
214,214,100,294.12,1594234800,302.53,68,1008,,300.52,284,3.06,3.0,270,01/19/1970  10:50:34,804, Clouds, overcast clouds, 04n
215,215,100,293.99,1594238400,302.22,68,1007,,300.31,288,3.06,3.0,300,01/19/1970  10:50:38,804, Clouds, overcast clouds, 04n
216,216,100,293.85,1594242000,301.81,69,1007,,300.02,286,3.2,3.0,300,01/19/1970  10:50:42,804, Clouds, overcast clouds, 04n
217,217,100,293.95,1594245600,301.9,69,1006,,299.93,292,2.89,3.0,300,01/19/1970  10:50:45,804, Clouds, overcast clouds, 04n
218,218,100,294.05,1594249200,301.96,71,1006,,299.61,295,2.45,2.5,300,01/19/1970  10:50:49,804, Clouds, overcast clouds, 04n
219,219,100,294.09,1594252800,301.79,72,1006,,299.35,290,2.31,2.5,300,01/19/1970  10:50:52,804, Clouds, overcast clouds, 04n
220,220,100,294.17,1594256400,301.86,73,1007,,299.36,288,2.39,2.5,300,01/19/1970  10:50:56,804, Clouds, overcast clouds, 04d
221,221,100,293.96,1594260000,303.13,66,1008,,300.87,289,2.59,2.5,300,01/19/1970  10:51:00,804, Clouds, overcast clouds, 04d
222,222,100,293.72,1594263600,304.07,59,1008,,302.43,285,3.23,3.0,300,01/19/1970  10:51:03,804, Clouds, overcast clouds, 04d
223,223,100,293.52,1594267200,304.77,53,1008,,304.0,288,4.28,4.5,300,01/19/1970  10:51:07,804, Clouds, overcast clouds, 04d
224,224,100,293.37,1594270800,306.13,49,1008,,305.37,285,4.28,4.5,300,01/19/1970  10:51:10,804, Clouds, overcast clouds, 04d
225,225,100,293.42,1594274400,307.46,45,1008,,306.77,276,4.31,4.5,270,01/19/1970  10:51:14,804, Clouds, overcast clouds, 04d
226,226,100,293.46,1594278000,307.88,44,1007,,307.37,270,4.68,4.5,270,01/19/1970  10:51:18,804, Clouds, overcast clouds, 04d
227,227,100,293.58,1594281600,307.71,44,1006,,307.47,271,5.14,5.0,270,01/19/1970  10:51:21,804, Clouds, overcast clouds, 04d
228,228,100,293.63,1594285200,306.84,45,1006,,307.05,279,5.77,6.0,270,01/19/1970  10:51:25,804, Clouds, overcast clouds, 04d
229,229,100,293.56,1594288800,305.2,49,1005,,305.62,288,6.12,6.0,300,01/19/1970  10:51:28,804, Clouds, overcast clouds, 04d
230,230,100,293.41,1594292400,304.27,51,1005,,304.6,293,5.8,6.0,300,01/19/1970  10:51:32,804, Clouds, overcast clouds, 04d
231,231,100,293.31,1594296000,302.84,55,1005,{'1h': 0.17},303.34,282,6.08,6.0,270,01/19/1970  10:51:36,500, Rain, light rain, 10d
232,232,100,293.18,1594299600,301.69,58,1006,,302.11,283,5.78,6.0,270,01/19/1970  10:51:39,804, Clouds, overcast clouds, 04d
233,233,100,293.32,1594303200,301.38,62,1007,{'1h': 0.27},301.27,283,5.22,5.0,270,01/19/1970  10:51:43,500, Rain, light rain, 10n
234,234,100,293.57,1594306800,300.78,64,1007,,300.76,284,5.37,5.5,270,01/19/1970  10:51:46,804, Clouds, overcast clouds, 04n
235,235,100,293.98,1594310400,301.07,67,1008,,300.53,286,4.99,5.0,300,01/19/1970  10:51:50,804, Clouds, overcast clouds, 04n
236,236,100,293.97,1594314000,300.88,67,1008,,300.43,291,5.05,5.0,300,01/19/1970  10:51:54,804, Clouds, overcast clouds, 04n
237,237,100,293.86,1594317600,300.93,67,1008,,300.35,291,4.81,5.0,300,01/19/1970  10:51:57,804, Clouds, overcast clouds, 04n
238,238,100,293.92,1594321200,300.44,69,1007,,299.97,291,5.06,5.0,300,01/19/1970  10:52:01,804, Clouds, overcast clouds, 04n
239,239,100,294.03,1594324800,300.53,71,1007,,299.57,289,4.41,4.5,300,01/19/1970  10:52:04,804, Clouds, overcast clouds, 04n
240,240,87,293.23,1594173600,302.91,63,1008,,300.92,282,2.49,2.5,270,01/19/1970  10:49:33,804, Clouds, overcast clouds, 04d
241,241,86,292.92,1594177200,303.41,58,1008,,302.01,285,3.12,3.0,300,01/19/1970  10:49:37,804, Clouds, overcast clouds, 04d
242,242,79,292.8,1594180800,305.09,51,1009,,304.12,287,3.64,3.5,300,01/19/1970  10:49:40,803, Clouds, broken clouds, 04d
243,243,82,292.52,1594184400,306.42,45,1009,,306.02,287,4.27,4.5,300,01/19/1970  10:49:44,803, Clouds, broken clouds, 04d
244,244,85,292.45,1594188000,307.24,42,1009,,307.18,282,4.71,4.5,270,01/19/1970  10:49:48,804, Clouds, overcast clouds, 04d
245,245,100,292.86,1594191600,307.64,41,1008,,307.98,283,5.5,5.5,270,01/19/1970  10:49:51,804, Clouds, overcast clouds, 04d
246,246,98,292.99,1594195200,308.07,40,1007,,308.4,287,5.47,5.5,300,01/19/1970  10:49:55,804, Clouds, overcast clouds, 04d
247,247,92,293.35,1594198800,307.99,41,1006,,308.33,284,5.7,5.5,270,01/19/1970  10:49:58,804, Clouds, overcast clouds, 04d
248,248,94,293.42,1594202400,307.14,44,1005,,307.39,286,5.78,6.0,300,01/19/1970  10:50:02,804, Clouds, overcast clouds, 04d
249,249,95,293.41,1594206000,306.76,45,1005,,306.85,285,5.47,5.5,300,01/19/1970  10:50:06,804, Clouds, overcast clouds, 04d
250,250,96,293.44,1594209600,305.61,48,1006,,305.73,284,5.53,5.5,270,01/19/1970  10:50:09,804, Clouds, overcast clouds, 04d
251,251,100,293.36,1594213200,304.11,52,1007,,304.18,290,5.38,5.5,300,01/19/1970  10:50:13,804, Clouds, overcast clouds, 04d
252,252,100,293.34,1594216800,303.25,56,1007,,302.85,281,4.69,4.5,270,01/19/1970  10:50:16,804, Clouds, overcast clouds, 04n
253,253,100,293.68,1594220400,302.8,61,1008,{'1h': 0.18},301.83,284,4.17,4.0,270,01/19/1970  10:50:20,500, Rain, light rain, 10n
254,254,100,293.88,1594224000,302.7,64,1008,,301.27,286,3.69,3.5,300,01/19/1970  10:50:24,804, Clouds, overcast clouds, 04n
255,255,100,293.97,1594227600,302.53,66,1008,{'1h': 0.13},300.86,287,3.42,3.5,300,01/19/1970  10:50:27,500, Rain, light rain, 10n
256,256,100,293.96,1594231200,302.37,67,1008,{'1h': 0.14},300.6,283,3.28,3.5,270,01/19/1970  10:50:31,500, Rain, light rain, 10n
257,257,100,294.1,1594234800,301.98,69,1008,{'1h': 0.66},300.07,287,3.06,3.0,300,01/19/1970  10:50:34,500, Rain, light rain, 10n
258,258,100,294.23,1594238400,302.0,71,1007,{'1h': 0.42},299.77,285,2.74,2.5,300,01/19/1970  10:50:38,500, Rain, light rain, 10n
259,259,100,294.27,1594242000,301.9,71,1007,{'1h': 0.29},299.74,286,2.81,3.0,300,01/19/1970  10:50:42,500, Rain, light rain, 10n
260,260,100,294.35,1594245600,302.11,72,1006,,299.58,292,2.34,2.5,300,01/19/1970  10:50:45,804, Clouds, overcast clouds, 04n
261,261,100,294.46,1594249200,302.11,74,1006,,299.46,288,2.41,2.5,300,01/19/1970  10:50:49,804, Clouds, overcast clouds, 04n
262,262,100,294.43,1594252800,301.82,74,1006,,299.34,284,2.57,2.5,270,01/19/1970  10:50:52,804, Clouds, overcast clouds, 04n
263,263,99,294.46,1594256400,301.8,74,1007,,299.34,277,2.6,2.5,270,01/19/1970  10:50:56,804, Clouds, overcast clouds, 04d
264,264,100,294.36,1594260000,302.33,69,1007,,300.36,280,3.17,3.0,270,01/19/1970  10:51:00,804, Clouds, overcast clouds, 04d
265,265,100,294.18,1594263600,302.92,64,1008,,301.48,283,3.82,4.0,270,01/19/1970  10:51:03,804, Clouds, overcast clouds, 04d
266,266,100,293.98,1594267200,303.52,58,1008,,302.92,288,4.84,5.0,300,01/19/1970  10:51:07,804, Clouds, overcast clouds, 04d
267,267,100,293.94,1594270800,305.83,52,1008,,304.93,290,4.47,4.5,300,01/19/1970  10:51:10,804, Clouds, overcast clouds, 04d
268,268,100,293.8,1594274400,307.34,48,1008,,306.15,286,3.93,4.0,300,01/19/1970  10:51:14,804, Clouds, overcast clouds, 04d
269,269,100,293.78,1594278000,308.71,44,1007,,307.46,279,3.69,3.5,270,01/19/1970  10:51:18,804, Clouds, overcast clouds, 04d
270,270,100,293.87,1594281600,307.84,45,1006,{'1h': 0.45},307.18,275,4.6,4.5,270,01/19/1970  10:51:21,500, Rain, light rain, 10d
271,271,100,293.94,1594285200,306.88,47,1005,{'1h': 0.22},306.64,275,5.35,5.5,270,01/19/1970  10:51:25,500, Rain, light rain, 10d
272,272,100,293.76,1594288800,305.66,48,1005,{'1h': 0.22},305.93,277,5.88,6.0,270,01/19/1970  10:51:28,500, Rain, light rain, 10d
273,273,100,293.57,1594292400,303.73,51,1005,{'1h': 0.19},304.94,281,7.27,7.5,270,01/19/1970  10:51:32,500, Rain, light rain, 10d
274,274,100,293.41,1594296000,302.32,54,1005,,303.63,279,7.22,7.0,270,01/19/1970  10:51:36,804, Clouds, overcast clouds, 04d
275,275,100,293.44,1594299600,301.54,59,1006,{'1h': 0.29},302.02,275,5.99,6.0,270,01/19/1970  10:51:39,500, Rain, light rain, 10d
276,276,100,293.62,1594303200,300.97,63,1007,{'1h': 0.26},301.07,276,5.57,5.5,270,01/19/1970  10:51:43,500, Rain, light rain, 10n
277,277,100,293.95,1594306800,300.6,67,1007,{'1h': 0.1},300.51,282,5.62,5.5,270,01/19/1970  10:51:46,500, Rain, light rain, 10n
278,278,100,294.07,1594310400,300.51,68,1008,,300.27,284,5.42,5.5,270,01/19/1970  10:51:50,804, Clouds, overcast clouds, 04n
279,279,100,294.03,1594314000,300.56,69,1008,{'1h': 0.24},300.11,284,5.18,5.0,270,01/19/1970  10:51:54,500, Rain, light rain, 10n
280,280,100,293.88,1594317600,300.16,69,1008,,299.81,283,5.12,5.0,270,01/19/1970  10:51:57,804, Clouds, overcast clouds, 04n
281,281,100,293.76,1594321200,299.96,69,1007,,299.68,285,5.13,5.0,300,01/19/1970  10:52:01,804, Clouds, overcast clouds, 04n
282,282,100,293.97,1594324800,299.52,73,1006,{'1h': 0.29},299.09,283,5.17,5.0,270,01/19/1970  10:52:04,500, Rain, light rain, 10n
283,283,100,294.16,1594328400,299.28,75,1006,{'1h': 0.53},298.73,287,5.06,5.0,300,01/19/1970  10:52:08,500, Rain, light rain, 10n
284,284,100,294.24,1594332000,299.43,77,1006,{'1h': 0.46},298.52,283,4.7,4.5,270,01/19/1970  10:52:12,500, Rain, light rain, 10n
285,285,100,294.34,1594335600,299.48,78,1005,{'1h': 0.3},298.37,284,4.47,4.5,270,01/19/1970  10:52:15,500, Rain, light rain, 10n
286,286,100,294.52,1594339200,299.67,79,1006,,298.34,279,4.28,4.5,270,01/19/1970  10:52:19,804, Clouds, overcast clouds, 04n
287,287,100,294.65,1594342800,300.06,80,1006,,298.32,277,3.83,4.0,270,01/19/1970  10:52:22,804, Clouds, overcast clouds, 04d
288,288,100,293.36,1594206000,306.59,46,1005,,306.56,296,5.36,5.5,300,01/19/1970  10:50:06,804, Clouds, overcast clouds, 04d
289,289,100,293.56,1594209600,306.36,48,1005,,306.02,298,5.06,5.0,300,01/19/1970  10:50:09,804, Clouds, overcast clouds, 04d
290,290,100,293.54,1594213200,305.37,52,1007,,304.58,294,4.4,4.5,300,01/19/1970  10:50:13,804, Clouds, overcast clouds, 04d
291,291,100,293.45,1594216800,304.78,55,1007,,303.5,298,3.65,3.5,300,01/19/1970  10:50:16,804, Clouds, overcast clouds, 04n
292,292,100,293.67,1594220400,304.39,59,1008,{'1h': 0.32},302.51,293,2.94,3.0,300,01/19/1970  10:50:20,500, Rain, light rain, 10n
293,293,100,293.94,1594224000,303.68,62,1008,{'1h': 0.15},301.69,286,2.81,3.0,300,01/19/1970  10:50:24,500, Rain, light rain, 10n
294,294,100,294.07,1594227600,302.96,65,1008,{'1h': 0.13},301.12,285,3.18,3.0,300,01/19/1970  10:50:27,500, Rain, light rain, 10n
295,295,100,293.97,1594231200,302.29,66,1009,,300.75,288,3.54,3.5,300,01/19/1970  10:50:31,804, Clouds, overcast clouds, 04n
296,296,100,293.99,1594234800,302.28,68,1008,{'1h': 0.16},300.34,290,3.03,3.0,300,01/19/1970  10:50:34,500, Rain, light rain, 10n
297,297,100,293.98,1594238400,301.79,69,1007,{'1h': 0.24},299.95,287,3.08,3.0,300,01/19/1970  10:50:38,500, Rain, light rain, 10n
298,298,100,293.91,1594242000,301.49,69,1006,{'1h': 0.2},299.89,286,3.38,3.5,300,01/19/1970  10:50:42,500, Rain, light rain, 10n
299,299,100,294.2,1594245600,301.78,71,1006,,299.77,286,3.05,3.0,300,01/19/1970  10:50:45,804, Clouds, overcast clouds, 04n
300,300,100,294.38,1594249200,301.95,73,1006,,299.56,293,2.69,2.5,300,01/19/1970  10:50:49,804, Clouds, overcast clouds, 04n
301,301,100,294.43,1594252800,301.98,74,1006,,299.35,293,2.36,2.5,300,01/19/1970  10:50:52,804, Clouds, overcast clouds, 04n
302,302,100,294.46,1594256400,302.18,74,1007,,299.46,280,2.3,2.5,270,01/19/1970  10:50:56,804, Clouds, overcast clouds, 04d
303,303,100,294.22,1594260000,302.89,67,1008,,300.76,293,2.88,3.0,300,01/19/1970  10:51:00,804, Clouds, overcast clouds, 04d
304,304,100,293.91,1594263600,303.86,60,1008,,302.21,299,3.26,3.5,300,01/19/1970  10:51:03,804, Clouds, overcast clouds, 04d
305,305,100,293.58,1594267200,304.97,54,1008,,303.81,303,3.81,4.0,300,01/19/1970  10:51:07,804, Clouds, overcast clouds, 04d
306,306,100,293.18,1594270800,306.84,48,1008,,305.46,296,3.23,3.0,300,01/19/1970  10:51:10,804, Clouds, overcast clouds, 04d
307,307,100,292.95,1594274400,307.7,45,1008,,306.32,283,3.05,3.0,270,01/19/1970  10:51:14,804, Clouds, overcast clouds, 04d
308,308,100,292.99,1594278000,308.4,43,1007,,307.28,284,3.51,3.5,270,01/19/1970  10:51:18,804, Clouds, overcast clouds, 04d
309,309,100,293.29,1594281600,307.96,44,1006,,307.1,278,4.02,4.0,270,01/19/1970  10:51:21,804, Clouds, overcast clouds, 04d
310,310,100,293.54,1594285200,307.0,47,1006,,306.11,284,4.09,4.0,270,01/19/1970  10:51:25,804, Clouds, overcast clouds, 04d
311,311,100,293.68,1594288800,306.62,49,1005,,305.68,285,4.22,4.0,300,01/19/1970  10:51:28,804, Clouds, overcast clouds, 04d
312,312,100,293.72,1594292400,304.82,52,1005,,304.68,280,5.39,5.5,270,01/19/1970  10:51:32,804, Clouds, overcast clouds, 04d
313,313,100,293.66,1594296000,303.3,55,1005,{'1h': 0.12},303.45,282,5.66,5.5,270,01/19/1970  10:51:36,500, Rain, light rain, 10d
314,314,100,293.7,1594299600,302.42,60,1006,{'1h': 0.12},302.19,277,5.27,5.5,270,01/19/1970  10:51:39,500, Rain, light rain, 10d
315,315,100,293.78,1594303200,301.29,63,1007,,301.31,272,5.61,5.5,270,01/19/1970  10:51:43,804, Clouds, overcast clouds, 04n
316,316,100,293.95,1594306800,301.31,65,1008,,300.99,279,5.27,5.5,270,01/19/1970  10:51:46,804, Clouds, overcast clouds, 04n
317,317,100,294.05,1594310400,301.19,67,1008,,300.59,281,4.94,5.0,270,01/19/1970  10:51:50,804, Clouds, overcast clouds, 04n
318,318,100,293.91,1594314000,300.91,67,1008,,300.41,284,4.97,5.0,270,01/19/1970  10:51:54,804, Clouds, overcast clouds, 04n
319,319,100,293.63,1594317600,300.66,67,1008,,300.22,281,4.93,5.0,270,01/19/1970  10:51:57,804, Clouds, overcast clouds, 04n
320,320,100,293.53,1594321200,300.26,68,1007,,299.92,281,5.04,5.0,270,01/19/1970  10:52:01,804, Clouds, overcast clouds, 04n
321,321,100,293.64,1594324800,299.92,70,1006,,299.55,282,5.08,5.0,270,01/19/1970  10:52:04,804, Clouds, overcast clouds, 04n
322,322,99,293.71,1594328400,299.77,71,1006,,299.35,282,5.03,5.0,270,01/19/1970  10:52:08,804, Clouds, overcast clouds, 04n
323,323,99,293.77,1594332000,299.34,72,1006,,299.12,281,5.32,5.5,270,01/19/1970  10:52:12,804, Clouds, overcast clouds, 04n
324,324,99,293.92,1594335600,299.67,73,1006,{'1h': 0.13},298.94,282,4.64,4.5,270,01/19/1970  10:52:15,500, Rain, light rain, 10n
325,325,99,293.88,1594339200,299.96,74,1006,,298.79,282,4.06,4.0,270,01/19/1970  10:52:19,804, Clouds, overcast clouds, 04n
326,326,100,293.95,1594342800,300.0,74,1006,,298.87,281,4.17,4.0,270,01/19/1970  10:52:22,804, Clouds, overcast clouds, 04d
327,327,100,294.04,1594346400,300.95,69,1007,,300.07,282,4.53,4.5,270,01/19/1970  10:52:26,804, Clouds, overcast clouds, 04d
328,328,100,294.11,1594350000,302.08,63,1008,,301.6,278,5.08,5.0,270,01/19/1970  10:52:30,804, Clouds, overcast clouds, 04d
329,329,100,294.21,1594353600,303.6,58,1009,,303.18,273,5.27,5.5,270,01/19/1970  10:52:33,804, Clouds, overcast clouds, 04d
330,330,100,294.23,1594357200,304.55,54,1009,,304.51,268,5.86,6.0,270,01/19/1970  10:52:37,804, Clouds, overcast clouds, 04d
331,331,100,294.32,1594360800,305.12,51,1008,,305.48,266,6.4,6.5,270,01/19/1970  10:52:40,804, Clouds, overcast clouds, 04d
332,332,100,294.16,1594364400,305.92,49,1008,,306.31,273,6.53,6.5,270,01/19/1970  10:52:44,804, Clouds, overcast clouds, 04d
333,333,100,293.87,1594368000,306.03,47,1007,,306.56,276,6.41,6.5,270,01/19/1970  10:52:48,804, Clouds, overcast clouds, 04d
334,334,100,293.82,1594371600,305.33,48,1006,,306.23,278,6.97,7.0,270,01/19/1970  10:52:51,804, Clouds, overcast clouds, 04d
335,335,100,293.87,1594375200,303.94,50,1005,,305.36,273,7.62,7.5,270,01/19/1970  10:52:55,804, Clouds, overcast clouds, 04d
336,336,100,293.53,1593846000,303.95,50,1008,,305.26,254,7.39,7.5,240,01/19/1970  10:44:06,804, Clouds, overcast clouds, 04d
337,337,100,293.38,1593849600,303.66,49,1007,,305.46,259,7.99,8.0,270,01/19/1970  10:44:09,804, Clouds, overcast clouds, 04d
338,338,100,293.05,1593853200,303.15,49,1006,,305.1,261,7.99,8.0,270,01/19/1970  10:44:13,804, Clouds, overcast clouds, 04d
339,339,100,293.27,1593856800,302.51,52,1005,,304.29,260,7.89,8.0,270,01/19/1970  10:44:16,804, Clouds, overcast clouds, 04d
340,340,100,293.65,1593860400,301.91,56,1005,,303.4,256,7.74,7.5,270,01/19/1970  10:44:20,804, Clouds, overcast clouds, 04d
341,341,100,294.24,1593864000,301.24,61,1006,,302.45,255,7.69,7.5,270,01/19/1970  10:44:24,804, Clouds, overcast clouds, 04d
342,342,100,294.42,1593867600,300.76,65,1006,,301.49,259,7.1,7.0,270,01/19/1970  10:44:27,804, Clouds, overcast clouds, 04d
343,343,100,294.6,1593871200,300.82,69,1007,,300.8,258,6.26,6.5,270,01/19/1970  10:44:31,804, Clouds, overcast clouds, 04n
344,344,100,294.96,1593874800,301.05,72,1008,,300.29,259,5.37,5.5,270,01/19/1970  10:44:34,804, Clouds, overcast clouds, 04n
345,345,99,295.06,1593878400,301.24,75,1008,,299.78,254,4.5,4.5,240,01/19/1970  10:44:38,804, Clouds, overcast clouds, 04n
346,346,99,295.11,1593882000,301.13,76,1008,,299.51,254,4.24,4.0,240,01/19/1970  10:44:42,804, Clouds, overcast clouds, 04n
347,347,99,294.99,1593885600,301.16,77,1008,,299.32,254,3.94,4.0,240,01/19/1970  10:44:45,804, Clouds, overcast clouds, 04n
348,348,100,294.88,1593889200,300.85,77,1008,,299.15,255,4.02,4.0,270,01/19/1970  10:44:49,804, Clouds, overcast clouds, 04n
349,349,100,294.77,1593892800,300.72,77,1007,,299.02,255,3.93,4.0,270,01/19/1970  10:44:52,804, Clouds, overcast clouds, 04n
350,350,100,294.59,1593896400,300.35,77,1006,,298.92,254,4.25,4.5,240,01/19/1970  10:44:56,804, Clouds, overcast clouds, 04n
351,351,100,294.51,1593900000,300.49,76,1006,,298.99,253,4.03,4.0,240,01/19/1970  10:45:00,804, Clouds, overcast clouds, 04n
352,352,100,294.56,1593903600,300.38,77,1006,,298.8,247,3.94,4.0,240,01/19/1970  10:45:03,804, Clouds, overcast clouds, 04n
353,353,99,294.64,1593907200,300.22,79,1006,,298.47,248,3.77,4.0,240,01/19/1970  10:45:07,804, Clouds, overcast clouds, 04n
354,354,100,294.66,1593910800,300.26,79,1007,,298.48,251,3.74,3.5,240,01/19/1970  10:45:10,804, Clouds, overcast clouds, 04d
355,355,99,294.52,1593914400,301.19,72,1008,,299.91,253,4.35,4.5,240,01/19/1970  10:45:14,804, Clouds, overcast clouds, 04d
356,356,99,293.97,1593918000,301.63,63,1008,,301.61,263,5.75,6.0,270,01/19/1970  10:45:18,804, Clouds, overcast clouds, 04d
357,357,99,293.32,1593921600,302.27,55,1008,,303.1,262,6.41,6.5,270,01/19/1970  10:45:21,804, Clouds, overcast clouds, 04d
358,358,99,293.31,1593925200,303.46,51,1008,,304.4,260,6.55,6.5,270,01/19/1970  10:45:25,804, Clouds, overcast clouds, 04d
359,359,99,293.22,1593928800,303.94,49,1008,,305.12,257,6.9,7.0,270,01/19/1970  10:45:28,804, Clouds, overcast clouds, 04d
360,360,100,293.15,1593932400,304.14,47,1007,,305.67,257,7.28,7.5,270,01/19/1970  10:45:32,804, Clouds, overcast clouds, 04d
